id,mS1,mS2,mR,xsec_TChannel (fb),xsec_GluonSplit (fb)
1722,4678.2390000000005,5839.575,5856.719,2.7552928779999995e-07,4.079278703674535e-06
1723,4314.867,10413.88,10425.55,9.764617225289e-07,5.4660898445791305e-08
1724,5944.76,6002.635,5975.143,2.259456740402249e-07,4.82626125661175e-08
1725,6302.141,7395.47,7403.857,9.605890922e-08,1.2335055218498113e-08
1726,3248.014,5396.7919999999995,5417.986,3.8265967009e-06,2.56540421225795e-07
1727,4347.055,6561.368,6571.501,2.660876389e-07,1.243752128775485e-07
1728,5913.229,9059.958,9063.578000000001,1.2138975406e-07,8.16273168448804e-09
1729,3132.965,4806.724,4799.092000000001,9.6454679261e-06,1.6021449144488878e-06
1730,4001.47,5597.14,5589.063,1.8061185615000004e-06,2.567999404047691e-07
1731,5118.034000000001,5006.321,5142.255,1.1132966915000882e-07,8.177363751449498e-07
1732,4387.8859999999995,4789.751,4763.052,2.510771131200001e-07,2.9414238641533105e-07
1733,3426.345,4564.746,4581.116,5.299755021e-07,4.775846018380003e-07
1734,3696.945,5358.996,5351.335999999999,1.27529085888e-05,5.995735319587971e-07
1736,3885.14,6583.722,6601.9619999999995,2.2098457343e-06,1.0433979644418573e-07
1737,4170.7429999999995,6193.203,6214.076999999999,3.3514048211e-07,8.239942194753183e-08
1738,4290.892,9236.365,9253.999,2.0806633325e-07,1.0807716731175652e-07
1739,3191.315,6447.557,6432.669,5.0230690300000014e-08,1.93346712419362e-07
1740,6490.214,7278.625,7274.404,9.993111156e-08,2.567833360922317e-08
1741,3058.115,4687.335999999999,4668.832,2.5493906060000003e-07,5.282681119371203e-07
1742,5727.8769999999995,8127.04,8148.339,1.00550127573e-06,2.149117975140188e-08
1743,3113.711,8779.729,8769.976,2.87019672e-07,1.1336108590629888e-08
1744,3656.502,8229.464,8218.606,4.696823926e-08,3.0152103719056315e-08
1745,2092.9429999999998,6599.349,6613.0740000000005,7.150688950000002e-07,3.3477762095784697e-07
1746,5718.948,7099.314,7076.565,1.7289257971500004e-06,5.797481510270687e-08
1747,3642.679,6850.648,6845.741,1.813715621e-07,7.466825245367866e-08
1749,3957.1459999999997,4355.707,4381.512,6.810226323000035e-06,1.1342014613276713e-06
1751,5238.992,5381.1,5388.776,1.6855510700220317e-06,3.181027487209401e-07
1753,3237.821,6832.93,6841.158,1.4746804530000004e-06,8.861900708730221e-08
1755,3727.722,7017.149,7039.1,1.6643810723e-06,1.4689602675384223e-07
1756,5675.6269999999995,12177.45,12181.37,1.15057049e-08,2.0542189783375487e-08
1757,3634.562,5676.1,5685.585999999999,9.23844567e-07,4.951527161476688e-07
1758,4479.084,6890.811,6885.891,1.4285297991399999e-06,6.641487172906503e-08
1759,4783.001,9336.049,9352.886999999999,1.9560505549e-07,1.399593913332232e-07
1760,5450.238,7573.37,7586.78,1.2226230112e-06,3.517562204505135e-08
1761,3744.692,8626.04,8630.702,2.6215921505000003e-06,8.137888274553144e-08
1762,4626.619000000001,5217.4490000000005,5211.108,1.911479230022e-05,6.841764909005516e-07
1763,3845.8190000000004,5969.305,5946.929,7.1888262336e-07,2.8461068198638664e-07
1764,5230.015,11694.81,11709.06,1.8214661946e-07,6.498751499477783e-09
1766,4089.107,7450.276999999999,7463.12,1.3933926051e-06,5.179949715890561e-07
1767,2625.6290000000004,5179.019,5171.96,4.139412749e-07,6.798109667797202e-07
1768,6965.738,7348.015,7332.238,2.312770911024e-06,3.758595297852084e-08
1769,5634.649,5460.307,5621.21,1.4338566067000014e-06,2.5477009126003965e-07
1770,5284.488,6032.503000000001,6046.879,1.0363496208000003e-06,4.075901310249753e-08
1773,7047.018,7314.015,7319.658,2.172050219804e-06,1.5553838141114233e-07
1774,2602.453,11589.28,11586.36,1.0688939084e-06,6.655541421296023e-08
1775,5128.016,7451.031999999999,7464.499,3.0314731709e-07,1.1136534250543781e-07
1777,4798.898,5830.399,5841.936,3.189683640829024e-05,4.387593117188578e-07
468,5030.016,6433.948,6438.736999999999,1.2281405297160001e-05,2.356742025369564e-07
469,2889.547,6096.689,6117.075,1.3069022538e-06,1.3794781181195592e-07
470,3686.4709999999995,6647.857,6641.795999999999,1.523255677e-07,4.2481218779132105e-07
472,3857.2729999999997,5087.9,5071.643,6.842194631000004e-07,3.701430607013621e-07
473,2918.52,6101.174,6083.846,2.9461523200000004e-07,4.197922960006101e-08
474,5360.181,5668.56,5641.802,1.30205541241e-05,4.001101166567604e-07
475,7283.236999999999,7693.249,7688.691999999999,7.4100910858e-07,4.011440640347944e-07
476,4352.843,7457.482,7461.611,4.89645509e-07,4.541669516702745e-08
479,6215.507,9601.0,9586.62,3.9916026658000003e-07,3.1499742725761885e-08
480,5010.5470000000005,7060.11,7049.812,4.5304451145800005e-06,1.320812468044207e-07
481,6115.651999999999,8950.446,8964.288,1.5453426582629997e-07,8.678965679982138e-08
482,5443.344,5182.27,5454.818,1.501625639565e-05,2.404362437334502e-07
483,4752.69,8264.819,8258.449,1.03198443552e-06,6.050526387381434e-08
484,4179.329000000001,4905.713,4929.945,6.869649306000002e-07,4.6609579517055465e-07
485,2241.1639999999998,5300.049,5316.9619999999995,2.31285535e-06,1.18327156753814e-07
486,3693.2329999999997,4292.854,4328.948,3.706688241600001e-06,4.6246447482547204e-07
487,4440.856,5956.075,5947.041,1.695767841000002e-08,3.5326216772840654e-08
488,5415.275,6278.981,6272.319,8.551041563630001e-06,4.225725297121753e-07
489,3614.011,6274.585,6256.65,2.4483338601e-06,1.202090776604459e-07
490,5093.84,10955.18,10959.31,1.8756313931478e-06,6.800755574461283e-08
491,4176.207,9464.654,9469.704,8.608192999999998e-07,2.0642629200155655e-08
492,2992.9240000000004,5241.746,5224.167,1.298352692e-06,1.74633273966273e-07
493,4697.465,7031.6669999999995,7053.144,2.58808037111e-06,1.3491399656734846e-07
494,3606.823,8982.181,8965.92,2.7915974946e-06,5.63038710662367e-08
495,5831.674,6246.579000000001,6263.87,1.329884251258e-05,3.9566412297861296e-07
498,5509.77,8442.708,8448.813,1.3105664726999998e-07,2.9354844414334174e-08
499,5478.335999999999,9032.216,9023.7,2.3153606515999998e-07,4.5391255382570925e-08
500,4345.9490000000005,8713.823,8707.226,6.43815979439e-06,1.520723995596163e-07
501,4133.01,9841.661,9835.649,5.945427845619999e-06,9.458138047337152e-08
502,4789.36,6643.422,6671.911,1.5579270960280001e-06,1.1233212228793094e-07
503,4165.552,5957.851,5965.79,4.005960552e-07,2.845628709173343e-07
504,4664.055,5088.294,5115.186,1.514290232130001e-06,2.537640808035685e-07
505,3564.047,4604.7970000000005,4596.917,8.266250140630001e-06,1.4768894987091534e-06
506,3841.12,7034.838000000001,7040.233,1.8824924788e-06,1.370903138194416e-07
507,2782.5559999999996,6362.387,6368.133000000001,4.0004904605e-07,6.254472816573951e-08
509,3571.735,6582.441,6588.763000000001,1.2846216e-08,1.2273138574433611e-07
510,4308.935,5854.3859999999995,5876.302,2.6679006899999995e-07,9.654734806676671e-08
511,6102.496,6080.246999999999,6117.0419999999995,4.2364610399003674e-07,1.6716420395638535e-07
512,3350.448,7989.099,7980.2480000000005,1.2828550949999999e-06,5.342315000411796e-08
513,5748.794,6854.948,6862.816999999999,1.348453813e-07,9.835959873416632e-08
514,4605.128,4750.7970000000005,4768.527,1.155888527154005e-05,2.571204957659334e-07
515,5189.144,6045.118,6069.343000000001,7.795355611300008e-07,1.8580696163828087e-07
516,4902.06,7495.439,7475.049,7.364805939760001e-06,1.6195196398096491e-07
517,4279.785,5902.915,5883.593000000001,2.0138903665e-06,1.9312477755287475e-07
518,4096.679,4775.44,4782.846,1.721595783000013e-06,2.6311025602922677e-07
519,5820.195,6037.428000000001,6008.758000000001,1.070876131500002e-06,7.041609369729722e-08
520,3248.12,5382.651999999999,5400.203,6.782971798000001e-07,1.9421085457813796e-07
521,6617.855,7900.9980000000005,7894.38,5.382268366952002e-08,4.917709725629858e-09
522,5657.758000000001,6385.7919999999995,6367.871999999999,1.5096593477200002e-06,2.0527737924105662e-07
523,3800.2,5825.590999999999,5838.298000000001,1.2223922731999998e-07,1.4955702232533106e-07
524,4565.04,5359.043000000001,5383.771,5.6073042842e-06,1.8514382604012547e-07
525,5541.053000000001,11323.98,11330.78,4.874877717074e-07,2.2963036323812087e-08
526,2815.761,4918.155,4887.245,5.9713253076e-06,8.570655440214669e-07
527,6313.906,9952.091,9933.73,1.802868872e-08,1.2774648982833116e-08
528,3267.952,7025.267,7030.858,3.0347442403e-06,2.5605723904671744e-07
529,5206.738,9528.468,9531.978000000001,2.9508259604000003e-07,5.731539584206762e-09
530,7460.898,10248.57,10239.2,1.172708518812e-08,4.056125509979425e-08
531,5163.204000000001,6500.9980000000005,6528.955,1.812559911423e-06,1.9084150086052308e-07
532,3690.695,4852.607,4859.065,2.3163872500742e-06,1.1211678648569171e-07
533,2988.9640000000004,9220.973,9224.376,2.624913528e-07,9.895092490805654e-09
534,4329.019,8370.651,8386.699,4.3821187491e-07,1.424753087692529e-08
535,4998.809,4903.018,4992.62,4.449075381310023e-06,5.469462935525888e-07
537,5254.996,8542.265,8535.36,1.8592586483e-07,1.67160709026098e-08
538,5436.834,8389.940999999999,8371.916,1.22600355736e-06,2.440473178999088e-08
539,3573.127,6909.868,6925.29,1.819189953e-07,2.063639505668668e-07
541,4185.833,7006.84,6982.523,2.385652766e-06,1.3220079915001948e-07
542,5263.460999999999,6170.326999999999,6163.31,1.994227082300006e-07,7.06918023532585e-08
543,5710.229,7383.115,7378.27,1.82720564102e-06,2.7642261180489808e-08
544,3668.7209999999995,5220.278,5199.782999999999,3.0813224312e-06,2.243966789759936e-07
545,8310.372,10111.79,10120.81,8.132217759815e-09,2.661743472131917e-08
546,3531.1659999999997,3657.7990000000004,3697.863,5.0397801546600735e-06,1.06416055665728e-06
547,4575.474,6981.709,6992.147,7.877523879199999e-07,7.50665594345196e-08
549,4398.294,5900.4619999999995,5924.89,1.173958219034e-05,3.060244278633153e-07
550,3547.86,4809.166,4822.022,1.1506471329e-06,2.325762126234305e-07
551,5452.405,6412.968000000001,6406.738,4.5211030981e-08,4.818467346596201e-08
552,3000.187,6091.186,6103.286999999999,2.614960427e-06,1.7950087119365304e-07
553,3435.63,5174.880999999999,5181.167,8.628852020000001e-08,1.2808477806894082e-07
554,3164.113,5261.486,5243.308000000001,5.01264257e-07,1.7720129144336505e-07
555,5764.4980000000005,7838.601,7850.601,3.7621672219300004e-06,9.759146068133234e-08
556,5007.496,5689.308000000001,5683.798000000001,9.048111763e-07,1.1514326603769278e-07
557,3522.5809999999997,7269.601,7289.75,2.1403059546e-06,2.0329654157550285e-07
558,4738.254,7940.2390000000005,7954.92,3.70793044824e-06,7.656020112142733e-08
559,3996.6609999999996,4535.404,4542.775,9.2914389346e-06,3.230349638796125e-07
560,4700.772,6242.599,6258.999,1.2615339489000002e-07,5.193176380070211e-08
561,4655.793,4466.7,4625.977,3.115145345400007e-07,2.1045874693150156e-07
562,4711.37,5995.863,5988.218000000001,1.6138187404000005e-07,3.5228849403816935e-08
563,4229.4529999999995,4800.3009999999995,4787.872,6.824642443700018e-07,4.441693024927885e-07
565,2848.72,6576.513000000001,6586.26,1.286155636e-07,1.077293826116154e-07
566,4489.444,4925.415,4915.003,4.322943438900011e-07,3.493753564822315e-07
567,2601.15,6814.156,6799.039000000001,5.633897762299998e-06,1.2924769665594682e-07
568,6108.3369999999995,9600.804,9594.676,1.4140299973612e-07,4.429810758661012e-08
569,3489.671,9652.011,9637.745,2.79926331979e-06,6.423013752537341e-08
570,5859.21,7668.9,7693.104,5.79954334816234e-06,2.429842884308537e-07
572,2669.9959999999996,6091.918000000001,6063.731,8.160898599999999e-08,5.15478136928594e-07
573,4775.143,7784.566999999999,7776.335,4.11155834488915e-06,2.8359592669724805e-07
574,5316.004,12141.01,12143.71,9.1138474625e-07,1.5368254347122904e-08
575,2506.843,6877.01,6887.649,1.2912648521e-06,3.6152472793588884e-07
576,3075.675,6069.02,6057.25,3.8356594154e-06,1.646615787937764e-07
577,2425.041,5842.625,5833.375,3.61957313e-07,5.293071841834907e-07
578,5101.31,8178.159000000001,8171.254,2.20761159183e-06,5.58838184184075e-08
580,4657.179,10226.91,10240.24,2.773955167099e-08,4.8050531320181337e-08
581,5661.446999999999,6028.944,6015.674,2.132117280539984e-06,1.2514788259832658e-07
582,4778.896,10911.03,10914.38,4.5196132188e-07,5.506431403980553e-08
583,2660.4440000000004,4318.25,4309.488,6.846316642999999e-06,6.8396437962685e-07
584,4039.176,8113.549,8105.331,1.50421019651e-06,9.55825783393843e-08
585,5384.629,6867.723000000001,6861.001,3.71025920504e-07,1.6988809118709465e-07
586,3159.086,3730.3140000000003,3758.012,3.4867185277000007e-06,3.29431990349718e-07
587,3307.36,7416.460999999999,7412.12,3.51631099e-08,7.969126858565624e-09
588,5135.246,4924.018,5126.592000000001,1.1696284614360005e-05,5.615427189113027e-07
589,2524.856,5286.049,5277.253000000001,6.20611865e-07,3.9950669197094997e-07
590,3460.86,9104.159,9100.526,9.119197218e-07,1.249402551090007e-07
591,3476.6690000000003,11324.21,11329.81,1.7234591197000002e-07,8.037082977888871e-08
593,3918.7290000000003,6596.371,6616.158,6.976007060000001e-08,1.1646716225739346e-07
594,6933.191,10530.61,10517.43,5.1573014438742e-07,1.8099341939057477e-08
595,3157.4120000000003,8308.068000000001,8294.132,1.518400956e-06,1.6063290658522465e-07
596,6367.02,6340.454000000001,6388.883000000001,7.722714207832051e-07,1.1228288825706924e-07
597,2863.4559999999997,5923.1269999999995,5917.249,1.8013607956e-06,1.7170315988573527e-07
598,5290.696999999999,7736.547,7715.294,8.896727758200001e-07,2.9170665608722616e-08
599,3913.777,3704.882,3926.015,2.530666401000003e-05,6.949810666402977e-07
600,5593.411999999999,9402.374,9409.554,1.6288831718728e-07,7.806593513314652e-08
601,5257.266,5653.004,5666.576999999999,5.806149321100001e-06,4.0219505602028496e-07
602,3767.828,4702.214,4692.371,1.5106723482400115e-06,1.9501623961016195e-07
603,4835.374,7825.715,7806.5380000000005,1.1405667605999999e-07,9.432815042367377e-08
604,4329.173,8335.234,8313.694,9.120035771e-08,9.655365084280084e-09
605,4843.315,5361.195,5353.465,3.3821602445400002e-06,1.23940295182901e-07
606,7276.1630000000005,8573.552,8577.857,1.756074659275e-06,1.0292511254283419e-07
607,3080.035,6235.5740000000005,6253.326,4.672147916e-07,2.72674864772318e-08
608,2185.465,4107.029,4122.524,3.5167403371e-06,2.1608666501329894e-07
610,6185.927,6947.33,6955.995,4.803998484598001e-08,4.099256881317781e-08
611,6230.984,6348.1269999999995,6364.986999999999,1.1424999248114253e-05,2.8596134979268363e-07
612,2651.005,4961.528,4968.329000000001,6.540705725999999e-07,3.2917054256413303e-07
613,3737.79,8737.213,8716.354,2.5355823265900003e-06,9.906452822353363e-08
614,6538.529,9406.157,9413.22,8.059909813e-08,1.07389989519996e-07
615,2109.509,10033.7,10041.14,1.4679468470000004e-06,3.5831850305416627e-08
617,3456.505,4937.326,4930.532,5.319122819300002e-06,2.1082841918908647e-07
618,5692.503000000001,9349.261,9339.208,9.015550190000001e-07,1.6396467656090724e-07
619,7915.352,9347.601999999999,9330.678,5.1128376551800014e-09,2.447900113981796e-08
620,5072.615,5838.835999999999,5821.722,1.18320086018e-06,7.063680156599949e-08
622,3050.8790000000004,5977.090999999999,5964.571,2.13863037e-07,1.20225909178625e-08
623,2490.7870000000003,4296.066,4308.355,9.0298895e-07,1.8992157571850238e-06
625,5615.47,7154.262,7148.169,7.4956005976e-07,3.488519932592155e-08
626,4565.844,5284.933000000001,5308.37,2.874671673800013e-07,3.6487365976431366e-08
627,5908.1359999999995,8772.433,8764.113000000001,1.4563006318755104e-06,8.865566633674876e-08
628,7467.3009999999995,8832.149,8841.206,3.7026711249000004e-07,2.0320909462365545e-08
629,6138.693,6920.276,6914.894,1.3039019041600005e-07,4.494938213459485e-07
630,3706.047,6044.85,6038.743,2.4710910041e-06,2.432293771830231e-06
631,6519.306,7008.467,7015.778,1.6647783143670294e-06,1.4923938515484636e-07
632,3816.623,6313.929,6297.090999999999,2.64577832375e-06,9.779777304928694e-08
633,3004.673,6479.465,6496.133000000001,3.2081204324000006e-06,8.79081650716464e-07
634,5723.143,6840.815,6830.222,3.4870098649000016e-07,6.471275768096753e-08
636,2882.93,6408.735,6388.342,3.0390955466e-06,1.717559408580926e-07
637,4469.340999999999,9003.844000000001,8999.09,2.3999113140739997e-07,7.149332932539388e-08
638,4358.415,4878.622,4887.055,2.2996729124000217e-06,2.521350793683719e-07
639,4616.808,5842.344,5835.233,3.176287346223e-06,2.845654207199904e-07
640,6863.705,7211.92,7235.9619999999995,1.3010663420500972e-07,4.936099147250421e-08
641,4510.4220000000005,6273.884,6263.944,1.7303304700000002e-08,1.5756858078306963e-08
642,4332.863,6185.144,6164.523,1.7112478581239998e-05,3.718226052695912e-07
643,6496.355,7435.548000000001,7424.938,4.8688816731895965e-06,4.3965041002580147e-07
644,4211.58,5486.026999999999,5479.670999999999,2.09156896204e-06,8.662341783334956e-08
645,3876.1090000000004,7577.222,7589.569,7.42044062e-09,3.9992823983667084e-08
646,6883.53,6673.736999999999,6869.835,8.885651181724104e-08,3.699325160371082e-08
647,2543.344,5208.135,5199.184,4.166399959e-07,4.6579337381338006e-08
648,3713.2940000000003,5083.545999999999,5058.981,3.3493190202700005e-06,1.8720119638016102e-07
649,4424.965,6120.562,6131.456999999999,3.5373013555e-06,5.589495508568894e-08
651,4141.429,5491.194,5459.37,1.4187667223910001e-05,3.0705779990092447e-07
653,6321.578,6013.311,6342.191999999999,1.22671192584e-05,1.843360145439014e-07
654,4034.5,7179.866,7175.616999999999,4.000080117000002e-08,6.349501616785179e-08
655,5857.258000000001,6232.611,6226.2880000000005,2.5895751786053e-05,5.147876146717936e-07
656,4705.589,5934.436,5941.842,2.51753940714e-06,1.4089078656663823e-07
659,4815.224,5428.568,5412.015,1.661352634585e-05,2.9067964347490605e-07
660,5809.388000000001,9978.185,9967.365,6.687987485302e-08,9.839316490492217e-08
661,5403.661999999999,6336.639,6358.02,1.1416328912000013e-07,1.949055591951502e-08
662,5700.904,6313.523,6327.625,1.4872793611000093e-07,4.8408339715228994e-08
663,6806.939,8022.9169999999995,8030.633000000001,1.462769200197e-06,1.5932053628681487e-07
664,6163.706999999999,7453.658,7458.28,1.5718064908817478e-05,2.7684081625064333e-07
665,3825.482,6609.6140000000005,6596.931,2.2655252202000003e-06,6.99677915425937e-08
666,4737.212,6849.432,6841.795,4.00681448314e-08,6.087901720390966e-08
667,5524.173000000001,5480.484,5550.339,1.5934959066070163e-06,1.1845742858482551e-07
668,7525.451,9122.58,9105.569,2.2685344006734e-08,4.182633971477106e-08
669,4086.587,7376.339,7390.561,4.926718916e-07,3.4054636144240115e-08
670,3555.679,6680.635,6690.834,7.235517370000001e-07,4.1328511085914204e-07
671,4057.73,5104.744000000001,5094.34,1.269162793e-07,1.9934529119417263e-07
672,4328.107,8811.745,8793.616,2.4884978513e-06,1.1699797845244858e-07
673,6040.325,8589.065999999999,8602.601999999999,1.25587094279e-07,1.9425580203505075e-08
674,4700.944,13965.38,13956.09,1.84226847383e-08,7.297400046141628e-09
675,6864.7519999999995,8292.643,8315.081,1.3348427958700007e-09,3.438310443824983e-08
677,6673.472,7278.5869999999995,7295.328,1.3744916010700001e-06,8.106771868216455e-08
678,3569.8990000000003,4758.670999999999,4723.766,4.2452113532e-06,2.4428872675074093e-07
